age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,divorced,married,single,primary,secondary,tertiary,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
40,no,-275,yes,no,8,219,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,162,yes,no,8,200,2,-1,0,no,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,241,yes,no,8,133,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,-132,no,no,8,12,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,1378,yes,no,8,257,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,no,-192,yes,no,8,1120,2,-1,0,yes,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,no,751,no,no,8,261,5,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,376,yes,no,8,15,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,80,yes,no,8,185,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,no,704,yes,no,8,233,2,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,no,393,yes,no,8,110,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,365,yes,no,8,169,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,879,yes,yes,8,248,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,0,no,no,8,93,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,1147,yes,yes,8,249,5,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,61,yes,yes,8,116,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,no,749,no,no,8,297,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,no,202,yes,no,8,200,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,20,yes,yes,8,117,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,-17,yes,no,8,37,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,138,yes,no,8,283,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,221,yes,no,8,185,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,no,1080,yes,yes,8,192,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,4012,no,yes,8,337,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,yes,89,no,yes,8,166,3,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,no,145,yes,no,8,193,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,491,yes,no,8,103,3,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,820,yes,no,8,287,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,507,yes,no,8,136,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,no,-97,yes,no,8,260,5,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,5034,yes,no,8,207,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,-13,yes,no,9,260,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,490,yes,no,9,94,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,2171,yes,no,9,97,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,422,yes,no,9,274,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,2068,yes,yes,9,143,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-322,no,no,9,198,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,190,yes,yes,9,352,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,307,yes,no,9,538,1,-1,0,yes,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,739,yes,no,9,171,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,153,yes,no,9,386,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,1842,yes,no,9,124,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,no,181,yes,no,9,485,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,0,yes,no,9,121,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,-3,yes,no,9,92,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,123,yes,no,9,278,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,535,no,no,9,249,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,302,yes,no,9,210,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,4,yes,yes,9,490,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,-227,yes,yes,9,646,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,1981,yes,no,9,106,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,1656,yes,no,9,208,3,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,no,-91,yes,no,9,164,5,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,134,yes,no,9,91,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,1108,yes,yes,9,261,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,108,yes,no,9,200,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,2257,yes,no,9,62,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,269,yes,no,9,365,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,708,no,no,9,109,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,-197,yes,no,9,2016,2,-1,0,yes,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,277,yes,no,9,251,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,1726,yes,yes,9,195,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,1510,yes,no,9,61,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,171,yes,no,9,286,5,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,542,yes,no,9,338,3,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,no,2313,yes,no,9,551,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,300,yes,no,9,338,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,yes,-3313,yes,yes,9,153,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,352,yes,no,9,188,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,6809,yes,no,9,750,7,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,216,yes,no,9,128,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,338,yes,no,9,107,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,0,yes,no,9,94,3,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,608,yes,no,9,184,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,510,yes,no,9,25,6,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,yes,68,yes,no,9,169,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,43,yes,no,9,179,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25,no,10,yes,no,9,393,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,253,yes,no,9,515,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,no,31,yes,no,9,237,3,-1,0,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,no,221,yes,no,9,122,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,no,913,yes,no,9,244,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,yes,-435,yes,yes,9,185,2,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,351,yes,no,9,298,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,226,yes,no,9,86,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,123,yes,no,9,97,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,8,no,no,9,64,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,333,yes,no,9,190,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,yes,15,no,no,12,290,5,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-220,yes,yes,12,115,4,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,no,42,yes,no,12,192,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,325,no,no,12,592,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,0,yes,yes,12,59,4,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,737,yes,no,12,117,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,311,no,no,12,757,2,-1,0,yes,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,yes,-871,yes,no,12,36,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,no,276,yes,no,12,486,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,395,yes,no,12,95,8,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,3675,no,no,12,101,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,no,0,yes,no,12,3,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,-219,yes,no,12,386,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,628,yes,no,12,1083,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,no,290,yes,no,12,163,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,no,117,yes,yes,12,470,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,324,yes,no,12,577,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,37,no,no,12,262,2,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,387,yes,no,12,220,3,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24,no,1535,yes,no,12,126,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,205,yes,no,12,92,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,1862,yes,no,12,65,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,206,yes,yes,12,370,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,no,1104,yes,no,12,120,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,247,yes,yes,12,1727,5,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,-43,no,no,12,138,8,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,867,yes,yes,12,145,4,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1345,yes,no,12,289,3,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,1474,yes,no,12,148,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,783,yes,no,12,166,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,no,6386,yes,no,12,170,8,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,-12,yes,no,12,212,5,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,no,431,yes,no,12,68,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,336,yes,no,12,152,5,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,141,yes,no,12,111,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,no,36,yes,no,13,182,6,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,no,-168,yes,no,13,160,3,-1,0,no,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,472,yes,no,13,907,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,no,395,yes,no,13,70,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,24299,yes,no,13,704,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,5,yes,no,13,1346,1,-1,0,yes,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,323,yes,no,13,276,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,no,429,yes,no,13,244,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,36,yes,no,13,428,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,91,yes,no,13,215,1,-1,0,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,no,279,yes,no,13,270,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,no,594,yes,no,13,154,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,66,yes,no,13,3366,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,no,-423,yes,yes,13,106,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,505,yes,no,13,351,1,-1,0,no,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,no,173,yes,no,13,217,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,no,595,yes,no,13,427,1,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,1557,yes,yes,13,213,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,-166,yes,no,13,136,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,no,1483,yes,no,13,227,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,2665,yes,no,13,67,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,380,yes,no,13,260,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,2485,yes,no,13,174,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,no,5521,yes,yes,13,94,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,no,3382,yes,no,13,806,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,1823,yes,no,13,31,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,463,yes,no,13,128,2,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,no,2376,no,no,13,766,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,no,1949,yes,no,13,683,2,-1,0,yes,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,1635,yes,no,13,730,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,no,3132,no,no,13,459,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,3839,yes,no,13,76,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,8680,yes,no,13,503,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,309,yes,no,13,214,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,no,199,no,no,13,113,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,5,yes,no,13,853,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,0,yes,no,13,296,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,300,yes,no,13,103,3,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,no,2195,yes,no,13,59,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,1311,yes,no,13,805,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,no,26765,no,no,13,210,8,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,985,yes,no,13,390,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,no,592,yes,no,13,151,1,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,no,1570,yes,no,13,29,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,no,257,yes,no,13,190,1,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,no,705,no,no,13,108,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1940,yes,yes,13,299,3,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,no,489,yes,no,13,60,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,no,1531,yes,no,13,129,4,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,2466,yes,no,13,142,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,413,yes,no,13,65,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,598,yes,no,13,69,11,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,no,2477,yes,no,13,175,2,-1,0,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,-15,yes,no,13,247,3,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,no,1300,yes,no,13,379,2,-1,0,no,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,no,2626,no,no,13,151,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,no,-44,yes,no,13,166,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,617,yes,no,13,227,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,no,1026,yes,no,13,389,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,no,-238,yes,no,13,73,2,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,1089,yes,yes,13,195,5,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,no,515,yes,no,13,288,2,-1,0,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,2429,yes,no,13,171,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,57,yes,no,14,194,4,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,no,0,yes,no,14,360,2,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,no,2236,yes,no,14,73,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,no,2062,yes,no,14,438,2,-1,0,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,no,547,yes,no,14,137,4,-1,0,no,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,no,1374,no,yes,14,22,3,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,no,14,no,no,14,72,2,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,no,0,yes,no,14,101,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,no,447,yes,no,14,146,4,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,no,5154,yes,no,14,70,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,5879,yes,no,14,162,1,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,-31,yes,no,14,117,4,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,no,752,yes,no,14,178,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,258,no,no,14,188,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,no,302,yes,no,14,282,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,no,4135,yes,no,14,283,8,-1,0,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,478,yes,no,14,110,2,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,no,520,yes,no,14,452,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,no,2257,yes,no,14,203,1,-1,0,no,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,1,no,no,14,253,1,-1,0,no,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,no,259,yes,yes,14,267,2,-1,0,no,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,no,24,no,no,14,229,1,-1,0,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,no,1535,yes,no,14,704,1,-1,0,yes,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
